"","id","text","rating","afinn","lsd","vader","sums"
"970",970,"  I really like using this handpiece over the collet type I got with the motor. Makes bit changing much faster and easier. Seems to run smother than the basic collet type as well.",5,0.4,0.5,0.598,0.396
"96",96,"  Who sells hinges without providing the screws, gezz",1,0,0,0.188,0.376
"723",723,"  Does the job, well. Sticky stuff, can be messy. - one star for no instructions.",4,-0.2,-0.333,-0.382,0.364
"684",684,"  These nails work great!  I have had no problems with them.  My only grip is that my nail gun will only hold one and a half at a time. I have to break one in half to fill the nail gun and sometimes I loose one nail doing this.  This is not a grip against the nails, but against the nail gun.  I don't know if a different nail gun would hold two rows of nails or not. I am very pleased with this product.",4,-0.089,-0.2,-0.267,0.356
"793",793,"  After following the directions on the bottle, I just poured it into the boiler, and the leaked has stopped. Seems like it's been working so far this winter season. So far it is doing as advertised.",4,0,0,-0.178,0.356
"145",145,"  I bought a set of these brushes from Amazon. I used all three within a short span of about 6 months because the brush head breaks off so easily. The OEM brushes and the ones I bought from reputable retailers never had this problem, just these replacement brushes from Amazon.com. As another reviewer had said, the brush head is constructed from inferior material and even shows signs of rust. I confirm his findings. I suspect someone is manufacturing bogus or knock-off of Braun Oral B brushes and selling them as OEM as I've never encounter such shoddy product from Braun before.\n\nDon't buy unless you can get a money-back guarantee that these brushes are not the inferior bogus knock-offs.",1,-0.24,-0.077,-0.096,0.326
"133",133,"  After one use, the fryer would not turn on.  Something was wrong with the electrical wires it seemed like.",1,0,0,-0.153,0.306
"551",551,"  The easily fill tops definitely are nice.  I go through a lot of sprayers with fly spray for my horses, and none last that long, but two of the three have held up very well.  The third developed problems after a couple of weeks and has remained a problem.  I have to keep messing with it to get it to hold enough suction to spray.",3,0.05,0,0.15,0.3
"302",302,"  Poor quality, the tops keep coming off!",2,0,0,0.126,0.252
"368",368,"  I received these they were not plastic but wooden dowels.  They were small.  I got them for a cake and instead they were more like long toothpicks.  I was disappointed.",2,0,0,-0.118,0.236
"431",431,"  They're okay but a little flimsy.",3,0,0,0.115,0.23
"123",123,"  I believe that the quality of oral-b electronic toothbrush replacement heads has gone down.  I bought the 4 pack when my husband got down to his last one from the last set that I bought elsewhere.  So, when my hubby installed the first head, he started to use it and it broke, he tried a second one, same result.  The third one, so far is good.  I get the feeling that something was changed.  Unfortunately, we don't have another brawn/oral-b toothbrush to try the heads on.  We have an older model which was supposed to work with these heads and so far, it does work, as long as the head doesn't break down upon first use.\n\nI wish I hadn't purchased these in advance of my needs.  It would have been nice to discover the defect(s) when I still had time to return them.\n\nUpdate Summer of 2012: for some reason, our club store carries these also, and that's where we're going to get them while they last.  The failure rate is much less from the club packaging, I wish I know why others aren't as good.",1,0.133,0.2,0.24,0.214
"354",354,"  rough metal, needs a lot of polishing/filing. could be better",2,0.4,0.333,0.44,0.214
"490",490,"  Not suitable for cleaning very soiled vinyl floors.  This tool is better suited for people who scrub their floors two or m ore times a month.",3,0.4,0.333,0.44,0.214
"418",418,"  The reviews here saved my ass, just got home from Munich late friday night to boiler out, traced it to low power and this post made me pull the pcba out and look, sure enough the pins were visibly unsoldered.  Re soldered the pins and vallhla boiler on.... No service call or parts needed, thanks all",3,-0.05,0,0.052,0.204
"139",139,"  Seemed like nice material and shipped quick but it would not open.  No problem with the return of it.",1,0.1,0,0.065,0.2
"835",835,"  contacted Sheryl at Boss--she was very knowledgeble and solved my problem",5,-0.1,0,-0.087,0.2
"962",962,"  My computer was constantly overheating. It would get to over 175 from things as simple as a decent video not to mention a good game, which is extremely annoying as I have a gaming computer. After cleaning off the cooling element, and applying Arctic Silver might idle temperature dropped from 125 to 77 which is better than when I first got two years ago. My computer runs faster and I don't have to listen to that annoying alarm go off every time I start a decent game, I highly recommend this product.",5,0.033,0.111,0.128,0.19
"190",190,"  im so sad that it sucked! it was only a little brighter than the old bulb but not yellow. i put it in a 6d",1,-0.4,-0.333,-0.428,0.19
"349",349,"  These are cheaply made as if they are recycle type. Easier torn when pulled out of not careful.",2,0,0,0.092,0.184
"21",21,"  Real junk. Only one of the bottles actually closes. I can`t even use the other two since they do not screw on",1,0,0,0.076,0.152
"945",945,"  Great brushes, because they are big enough to cover more area.  I hate the other ones that are not made for men.",5,0.067,0,0.035,0.134
"732",732,"  Not as ubiquitously effective as described, but exceeds regular superglue capability. The full kit options nice too.",4,0.5,0.5,0.445,0.11
"458",458,"  I had hoped it would let my  HF 2500 watt generator  start the air conditioner in my motor home. Didn't do it. The A/C does seem to start  smother that before on grid power.",3,0,0,-0.052,0.104
"513",513,"  Good forceps. The fit is not great, but they work well, especially for the price.",3,0.467,0.5,0.494,0.0659999999999999
"272",272,"  Bought this to put into my safe for guns and documents. The safe is seldom opened and here in the South the humidity can be brutal. I just think this was too small to do the job. I purchased other items for the moisture control and put all the documents into ziplocks.",2,0.2,0.2,0.178,0.044
"29",29,"  I have ordered this item 4 days ago and it still hasn't shipped. I don't know what is going on and it never takes this long. . . .",1,0,0,0,0
"31",31,"  k",1,0,0,0,0
"53",53,"  I cannot rate this because I haven't recieved it. I recieved the stapler  but not the staples yet.\nRalph Lloyd",1,0,0,0,0
"56",56,"  didn't work for me",1,0,0,0,0
"59",59,"  The packaging stated that this was a Shop-Vac 2.5\ Hose Coupling",1,0,0,0,0
"78",78,"  Did not use  gave it away",1,0,0,0,0
"84",84,"  It never worked when we got it out of the box",1,0,0,0,0
"86",86,"  the box or carton falls apart as you try to install a real let down",1,0,0,0,0
"90",90,"  not ROCHESTER midland- SIERRA SOFT -VERY THIN CALLED ; don't buy till they fix description",1,0,0,0,0
"109",109,"  Did not work for me!",1,0,0,0,0
"112",112,"  None of them had the copper connections i had to split myself",1,0,0,0,0
"124",124,"  it works took forever to get",1,0,0,0,0
"150",150,"  Every time this product refers to the scalpel (note, this is a singular scalpel you actually receive), it is referenced as though it were plural. Not only is it worded as \scalpel handles\ in the item title, you are given a picture of two scalpel handles in the main photographic presentation of the product.",1,0,0,0,0
"152",152,"  This vacuum is the worths machine",1,0,0,0,0
"160",160,"  Not as expected.",1,0,0,0,0
"177",177,"  Is what it is, another wearable item that you need extras so buy more than 2.",1,0,0,0,0
"187",187,"  This steamer only worked for two fills.  The third time I filled it with water, it wouldn't even heat it.  I tried everything, and couldn't get it to work again.",1,0,0,0,0
"188",188,"  Doesn't work for my backdoor.",1,0,0,0,0
"202",202,"  Center strap should be longer.....",2,0,0,0,0
"218",218,"  Cables have very few, and extremly thin wires which i feel heat with a simple light bulb test. I replaced all the cables and just using the clips.",2,0,0,0,0
"226",226,"  It was one not two as the picture shows",2,0,0,0,0
"271",271,"  nothing new here",2,0,0,0,0
"283",283,"  this meter is not an instrument one needs to have, more of a toy",2,0,0,0,0
"287",287,"  They are smaller then I thought",2,0,0,0,0
"289",289,"  Didn't bond pvc!",2,0,0,0,0
"295",295,"  Did not work on my Craftsman or my other shop vac...",2,0,0,0,0
"303",303,"  Very light wire.  You can heat them up fast.  Was using them on my 12 volt power supply and even that would toast the wire.",2,0,0,0,0
"304",304,"  I bought two,  one worked one didn't",2,0,0,0,0
"328",328,"  Dropper only fills 1/3 full",2,0,0,0,0
"330",330,"  Small and Made of Cheap plastic, handle is flimsy and not long enough for a tall person.",2,0,0,0,0
"342",342,"  Lasted a year before motor quit.",2,0,0,0,0
"348",348,"  Started to fall appart",2,0,0,0,0
"351",351,"  Not enough power.",2,0,0,0,0
"353",353,"  Not again",2,0,0,0,0
"363",363,"  The spray mechanism does not thread on the bottle very tight and often times the bottle falls off while spraying. They need to add afew more threads on the neck.",2,0,0,0,0
